	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg00604086	0.068296903	0.473268572	0.052411408	0.474183545	0.043992299	0.0564751	0.062019533	0.443957309	0.472802074	0.516285688	0.055827513	0.049998657	0.489201075	0.515345985	0.046491745	0.04451909	0.065809897	0.506810293	0.475996401
cg00616572	0.488267448	0.923668391	0.026336461	0.540344623	0.917968345	0.908827919	0.518979868	0.489191432	0.525279412	0.91882823	0.922616733	0.444111352	0.027183203	0.871528248	0.019524522	0.9067983	0.932643887	0.021682699	0.942695461
cg00618396	0.037542081	0.446920392	0.032404525	0.396689167	0.048362274	0.038750289	0.041397583	0.399059827	0.416627815	0.43019526	0.036110256	0.035590561	0.420034548	0.465944157	0.033038035	0.043886493	0.030674314	0.468538776	0.378434221
cg00622384	0.038260492	0.361745787	0.037537552	0.362892331	0.030051273	0.03846707	0.030938394	0.390359038	0.36273037	0.31151103	0.031195608	0.03090718	0.379417641	0.262712374	0.029821341	0.032371013	0.032020829	0.328358583	0.340898709
cg00623388	0.050898159	0.412824117	0.058010028	0.459463901	0.068973011	0.060910982	0.078680303	0.449749769	0.423650725	0.414564599	0.037608631	0.057558385	0.474565991	0.491313242	0.04067867	0.049462031	0.042739558	0.444829591	0.451425709
cg00631877	0.890864845	0.864266483	0.099600384	0.101211602	0.839462855	0.840191596	0.088203594	0.848727106	0.604671663	0.644104878	0.710473888	0.087044635	0.585282591	0.899534503	0.88309753	0.863234094	0.098004126	0.695462799	0.661395282
cg00632374	0.073064994	0.458205722	0.054311041	0.498003259	0.091889837	0.073042133	0.044722089	0.496820347	0.49107723	0.49228828	0.063995292	0.046430372	0.520213771	0.420964608	0.049164135	0.112902528	0.096926433	0.52172908	0.479165397
cg00634642	0.041255283	0.387810223	0.039289571	0.33158456	0.028453528	0.037099452	0.039753369	0.363334865	0.416519986	0.428654599	0.031030424	0.033637282	0.404308876	0.440383851	0.037504853	0.031843074	0.034950794	0.395752211	0.363664256
cg00639218	0.593757706	0.342378894	0.77616024	0.300197032	0.810077538	0.731391687	0.848714045	0.311220467	0.31296642	0.274611621	0.616923388	0.696992775	0.334469745	0.334654752	0.73090642	0.799687542	0.815087892	0.314423665	0.292770236
cg00645049	0.093409029	0.539699009	0.091775732	0.559748547	0.096981841	0.080160534	0.097119494	0.55922088	0.542429016	0.574722016	0.114477522	0.12082957	0.591935837	0.579780488	0.101456527	0.104519456	0.111020822	0.571748428	0.552105413
cg00648024	0.619983023	0.408972343	0.408275383	0.730418195	0.440557916	0.058989919	0.094545118	0.050541663	0.396165939	0.79064626	0.428759405	0.732077049	0.613496222	0.878031143	0.389169068	0.347665315	0.383576176	0.704034977	0.509028554
cg00648125	0.097143073	0.446257588	0.055999915	0.398044025	0.05720595	0.078046278	0.200760508	0.391126113	0.419016606	0.322069795	0.096488854	0.071530889	0.489910255	0.343353041	0.070744837	0.077872317	0.073324815	0.362549532	0.342580816
cg00668151	0.897957994	0.939652195	0.923086322	0.492863851	0.930691334	0.933923367	0.92445548	0.93948868	0.484405914	0.933360539	0.933474067	0.932528097	0.949866731	0.920631207	0.491970737	0.94146758	0.518296155	0.025117087	0.946270719
cg00676506	0.89080998	0.295697612	0.894315001	0.291213942	0.906712286	0.903363173	0.922542813	0.309579453	0.298189856	0.313784621	0.847836341	0.894381256	0.385550824	0.317437917	0.931824715	0.915207821	0.888612156	0.31545013	0.32482765
cg00680673	0.051074247	0.4409277	0.02812565	0.482547798	0.024297	0.026542956	0.028525747	0.415635901	0.497087928	0.485675103	0.021226302	0.025277198	0.504808591	0.484396085	0.022211769	0.025179956	0.023915273	0.493513935	0.454663161
cg00689685	0.889297896	0.882324618	0.602879809	0.892597095	0.860201704	0.846363566	0.573622954	0.610196092	0.881135725	0.582278614	0.620206129	0.876033255	0.557594044	0.891215289	0.656190803	0.582726225	0.096409993	0.882648601	0.870275126
cg00690049	0.137059402	0.477854808	0.099277338	0.482082243	0.135368439	0.080894074	0.098396202	0.49211416	0.40295219	0.461739756	0.090842154	0.076891962	0.454633456	0.231122999	0.132108555	0.09829074	0.112247471	0.531721915	0.499944732
cg00691480	0.042298151	0.519955439	0.036703329	0.500806539	0.035972453	0.04474931	0.03993165	0.535171601	0.530288054	0.55556235	0.026439672	0.037673074	0.557074894	0.524070085	0.037336578	0.039864762	0.031942527	0.539749251	0.518503543
cg00695177	0.916081906	0.052271606	0.053610823	0.628553015	0.052895951	0.056584398	0.051906324	0.056168537	0.048389231	0.052258547	0.057557927	0.054933716	0.066225465	0.057696567	0.615064914	0.057583314	0.078000064	0.060158359	0.069889645
cg00704384	0.770573245	0.424059052	0.441752159	0.795077395	0.799309431	0.807396323	0.484570506	0.032718822	0.427418927	0.804320143	0.454443226	0.443827021	0.456655212	0.46238003	0.46949225	0.803825017	0.450186574	0.450853473	0.808169586
cg00704664	0.407744221	0.072010483	0.38692157	0.41128988	0.374116635	0.041080739	0.049014491	0.379061365	0.054917516	0.042360445	0.39500912	0.386684482	0.062864298	0.067771766	0.062319639	0.050821767	0.407072207	0.058573118	0.061434593
cg00713204	0.483827833	0.03524086	0.036663779	0.602202446	0.429329929	0.461966497	0.153949077	0.46319919	0.030070672	0.030459714	0.023925454	0.455588512	0.671713899	0.435212006	0.655786703	0.449500352	0.027116178	0.618342862	0.025847667
cg00718752	0.919203993	0.032460158	0.036536319	0.916793153	0.893107335	0.045671973	0.499249135	0.519183551	0.910452799	0.489305215	0.446855205	0.029085686	0.92195427	0.918739975	0.460794893	0.904794075	0.482729707	0.480471457	0.471692552
cg00722793	0.859568959	0.270131433	0.749780722	0.271424619	0.719668217	0.688983431	0.915587688	0.250806187	0.249745903	0.291124421	0.768970792	0.872637163	0.325018956	0.271011723	0.881727158	0.724926604	0.710467585	0.27172283	0.305950158
cg00723034	0.022466056	0.379867955	0.018541384	0.376705921	0.020507103	0.020468185	0.022806799	0.363265659	0.361511775	0.350914677	0.019151399	0.021338419	0.363331237	0.342833459	0.017440188	0.023296781	0.016541517	0.361483188	0.381204158
cg00723973	0.06380233	0.593533854	0.054242714	0.564255786	0.056469804	0.072566067	0.057291473	0.602594273	0.576897888	0.636482421	0.070324236	0.0552971	0.629227158	0.555675682	0.066860385	0.063778585	0.069207844	0.622986716	0.57487998
cg00727777	0.904494998	0.90983892	0.29375933	0.899718574	0.295651269	0.884698552	0.902835905	0.325930789	0.819385015	0.253022505	0.298728753	0.900893532	0.879452649	0.914086204	0.346900849	0.917445994	0.900838689	0.903375118	0.339857707
cg00729461	0.04806983	0.372853195	0.032681612	0.37845273	0.032773315	0.04035943	0.039414708	0.36886701	0.41643145	0.485698915	0.037312141	0.031873538	0.419858821	0.512749016	0.030360039	0.039022364	0.031463344	0.400593424	0.352414622
cg00730761	0.124847404	0.393663323	0.170048306	0.039603652	0.042102281	0.456998825	0.03623879	0.042230093	0.57951995	0.030935479	0.07797426	0.033989365	0.458323168	0.571296144	0.06786189	0.032464335	0.057765703	0.504463189	0.494586758
cg00732939	0.022240034	0.318887949	0.031168025	0.320231352	0.024626632	0.025592328	0.024898248	0.375080826	0.350980852	0.369027894	0.021758111	0.024980216	0.323940965	0.144207821	0.024038215	0.022456389	0.024187983	0.288447408	0.287062662
cg00740510	0.400844603	0.382155696	0.573762621	0.329276219	0.037673709	0.344849087	0.802091265	0.036619563	0.469702354	0.375908776	0.427147037	0.036846297	0.403147206	0.03240657	0.492277579	0.373049818	0.306258221	0.356784162	0.04166778
cg00763725	0.25499034	0.443862143	0.170557478	0.394029744	0.069318716	0.060107993	0.075543111	0.421036075	0.407206071	0.370503471	0.094917912	0.065855121	0.484821727	0.285773209	0.102023165	0.064320502	0.114859085	0.443891479	0.419479435
cg00765885	0.190609345	0.436455031	0.101832375	0.42176615	0.161490061	0.164488526	0.109982768	0.412026	0.480357794	0.49078716	0.074865921	0.069262015	0.470231342	0.285810664	0.089800756	0.135270973	0.115361667	0.487215504	0.470419357
cg00767637	0.056780834	0.510485206	0.04438001	0.429970915	0.03431168	0.038890068	0.049322572	0.498315328	0.444814692	0.482189271	0.036237669	0.033146942	0.420119856	0.560901867	0.029952485	0.038836094	0.030990273	0.3881866	0.434867341
cg00769799	0.046998118	0.400100244	0.045396761	0.443608454	0.037378214	0.0395675	0.041990266	0.425103057	0.44973985	0.43238399	0.032978327	0.03716012	0.397713449	0.343993672	0.032111255	0.034659139	0.034662992	0.44802771	0.4112717
cg00775115	0.064636406	0.398133201	0.047011712	0.421225145	0.062541039	0.049642007	0.040070395	0.443799819	0.408052882	0.437629718	0.034520689	0.034821704	0.407386402	0.246994582	0.030521306	0.030411144	0.036378872	0.438037387	0.452585284
cg00779763	0.091776396	0.490191251	0.053633549	0.504804814	0.069896167	0.067464761	0.04263423	0.506924406	0.513229665	0.556845075	0.057193445	0.084415962	0.558528056	0.558355552	0.058588314	0.079890483	0.071035043	0.556029941	0.507546415
cg00790086	0.038932154	0.388345734	0.051871896	0.396973321	0.051009315	0.037158566	0.045513794	0.366021025	0.397166709	0.393532537	0.062812827	0.057056876	0.440784801	0.394231241	0.067153384	0.057552693	0.055619737	0.37912832	0.410050304
cg00810519	0.032752113	0.500990636	0.03113306	0.500378313	0.032903525	0.033506188	0.03569737	0.513593556	0.52275374	0.533761089	0.020095959	0.031410531	0.495697154	0.51881068	0.024035696	0.02800524	0.022732364	0.460833139	0.500222311
cg00811210	0.100357239	0.65949777	0.881788143	0.066803622	0.880519833	0.90143206	0.674466288	0.906634132	0.105478301	0.625523549	0.653379068	0.056455986	0.630039478	0.669294201	0.575912254	0.636680815	0.080851876	0.603467244	0.646141808
cg00813142	0.047149249	0.375277429	0.039890018	0.383141852	0.055838951	0.038814088	0.044192181	0.356640479	0.382046626	0.453942033	0.041874774	0.044051301	0.434950445	0.223400005	0.033860833	0.033700148	0.044939537	0.425668212	0.345610952
cg00813156	0.015154666	0.36761984	0.013710308	0.331408959	0.014500083	0.011610281	0.013136232	0.387638556	0.403504294	0.392162512	0.008456351	0.011522551	0.393663702	0.413840129	0.012173078	0.012572533	0.009360509	0.364138778	0.347620581
cg00814218	0.486665247	0.916064084	0.889513825	0.040694691	0.5539192	0.479194031	0.047546525	0.897354959	0.877477445	0.917220995	0.507052722	0.04369033	0.92084923	0.914239884	0.06636401	0.496695	0.914842503	0.038284927	0.039054684
cg00814598	0.923981332	0.493832747	0.489060952	0.948241225	0.940909	0.941174762	0.941827299	0.476045352	0.943740576	0.509328282	0.951285273	0.457763007	0.951488111	0.947306936	0.465936063	0.939894498	0.491913949	0.945805408	0.951785346
cg00823357	0.029198853	0.384431134	0.036946164	0.398345751	0.045167376	0.036615092	0.037357356	0.370862222	0.374277177	0.361936654	0.036070941	0.02972068	0.352682646	0.28603558	0.032608675	0.032313644	0.035691968	0.437754913	0.391359206
cg00829575	0.063379745	0.450661385	0.059888389	0.504731286	0.058983226	0.060133729	0.060706748	0.498937459	0.45863368	0.432715911	0.048326118	0.05814457	0.521798138	0.327633265	0.046486572	0.052997632	0.069149534	0.516688996	0.503332881
cg00832270	0.04281129	0.500628341	0.038712501	0.502061756	0.029411444	0.040066357	0.03182325	0.473508158	0.486860141	0.508137058	0.028376732	0.029494791	0.529962142	0.527502329	0.031641453	0.033983046	0.028956945	0.512115166	0.506763327
cg00835812	0.917076735	0.565456132	0.600963088	0.676410194	0.911537803	0.898058342	0.598200443	0.900017677	0.5894065	0.574986894	0.921614087	0.915570001	0.915109627	0.543450586	0.935838109	0.903845352	0.904628696	0.908270679	0.900049437
cg00836161	0.040636656	0.513549134	0.895370236	0.486149813	0.52069849	0.504846609	0.508971308	0.459884529	0.031474288	0.030366519	0.532260034	0.0372426	0.026945275	0.853112938	0.539020412	0.525680982	0.036489333	0.031689617	0.032564834
cg00845806	0.08645981	0.5268289	0.08283061	0.5483125	0.07021321	0.0846765	0.09146491	0.5368206	0.5193608	0.5902772	0.05592172	0.06685781	0.6085726	0.461855	0.06354156	0.07296966	0.06572974	0.5839038	0.5612753
cg00849191	0.01611187	0.4085698	0.01429758	0.4602849	0.01215564	0.0144287	0.01661516	0.4639953	0.4511694	0.4478336	0.01381783	0.01432439	0.491112	0.3552678	0.0144354	0.01476876	0.01233474	0.4507529	0.4185671
cg00850648	0.1119495	0.3811782	0.06716035	0.3602223	0.08046889	0.06469874	0.06566729	0.3476827	0.3885243	0.3516427	0.05493343	0.06895083	0.379569	0.1752022	0.05837054	0.05865665	0.06768807	0.4045993	0.4113243
cg00853216	0.4014858	0.2772838	0.3559739	0.6478341	0.895508	0.5900224	0.5737905	0.05372858	0.4273182	0.6102934	0.8109991	0.6122747	0.874959	0.5037134	0.8432582	0.6090507	0.157343	0.06718611	0.6730621
cg00866540	0.7565643	0.8190218	0.769439	0.4572706	0.4596249	0.7978367	0.8065491	0.7460257	0.791133	0.8031289	0.4363253	0.753316	0.8001843	0.2460142	0.8164096	0.8170369	0.8303043	0.454293	0.4501723
cg00873648	0.1199059	0.05858342	0.09879718	0.08303093	0.4224946	0.08076859	0.05799628	0.09332914	0.4480705	0.1043381	0.1038486	0.4494186	0.4630578	0.4397188	0.1055085	0.4469487	0.09453732	0.4300998	0.45575
cg00878023	0.0677585	0.5218154	0.05825711	0.5327946	0.04411983	0.04734591	0.04694967	0.5194657	0.5495966	0.6303709	0.0802263	0.05557258	0.6154631	0.5706403	0.08235425	0.04493227	0.0512277	0.5992324	0.5783623
cg00883449	0.07631656	0.3854245	0.04751039	0.4623212	0.05679571	0.04716797	0.05503261	0.4599518	0.4066176	0.4503202	0.04953831	0.06380325	0.4740674	0.4504308	0.04875247	0.04367965	0.04404024	0.4415398	0.3960826
cg00888402	0.4349896	0.6648918	0.6811694	0.3132962	0.4074971	0.3965906	0.9178625	0.4421647	0.4521757	0.5888247	0.03218926	0.3222682	0.6427497	0.03297952	0.4448291	0.0326721	0.6831654	0.3988656	0.6844014
cg00914218	0.04899304	0.4563348	0.04870538	0.4832295	0.06733781	0.05746377	0.04494347	0.4256643	0.4737515	0.4484618	0.05423707	0.04758151	0.5266436	0.5019156	0.05789188	0.04041953	0.08852606	0.4879428	0.4562506
cg00917018	0.03694343	0.5037149	0.0351561	0.427776	0.03278599	0.03129695	0.03649925	0.4483964	0.4610573	0.469975	0.03816276	0.03933268	0.4972214	0.5373366	0.03957981	0.03975953	0.03578387	0.5089258	0.4529345
cg00923506	0.2826616	0.3874024	0.3346805	0.412562	0.1382599	0.1537159	0.1217532	0.1447357	0.3853267	0.3283991	0.1471149	0.156562	0.653451	0.5594476	0.1767874	0.1516823	0.1503301	0.4337099	0.3612501
cg00927228	0.9194751	0.4463069	0.9189832	0.4300359	0.7520246	0.9069644	0.9405435	0.4505267	0.4108106	0.4209958	0.9235605	0.9480636	0.4613865	0.7673444	0.9408086	0.8741283	0.9238331	0.3942257	0.3634494
cg00936342	0.04048341	0.40975	0.03121334	0.4144607	0.03003694	0.03502191	0.03708959	0.4048235	0.4151722	0.4608685	0.03762741	0.03446523	0.4215083	0.3520051	0.03243661	0.03542387	0.03301508	0.4537919	0.4152916
cg00937263	0.09064215	0.3879216	0.09393989	0.3942172	0.08841177	0.09986067	0.07912171	0.3767353	0.3741202	0.4367178	0.1192697	0.08402938	0.4066467	0.5065915	0.1159491	0.09884535	0.1364173	0.4187081	0.4270676
cg00940232	0.0995072	0.3877153	0.1057093	0.4256066	0.09301798	0.09433691	0.09475374	0.3848565	0.4104346	0.4524792	0.07829843	0.09803206	0.4303746	0.4759261	0.0767491	0.07742124	0.07237174	0.432445	0.4092871
cg00960898	0.1581084	0.4731334	0.04363108	0.4421108	0.06301829	0.04568877	0.05154337	0.3923787	0.4325529	0.4615765	0.04660991	0.06241525	0.4247877	0.4786975	0.05329472	0.05114084	0.05476737	0.4381236	0.4472393
cg00963467	0.05430088	0.4780945	0.02237755	0.4922732	0.04023062	0.03712146	0.03210096	0.4790617	0.4833232	0.5369491	0.06199475	0.03353367	0.5116317	0.5040017	0.05554072	0.03038197	0.04022267	0.5080036	0.5497614
cg00965199	0.02422907	0.3588921	0.03073698	0.40702	0.02271191	0.02607355	0.02471795	0.3809777	0.3603693	0.3732534	0.02795473	0.028802	0.3885843	0.4166456	0.02441668	0.02222032	0.02337024	0.3900901	0.3784246
cg00975375	0.9018629	0.3043214	0.8937917	0.3331287	0.9030396	0.883957	0.8830966	0.3224721	0.3042685	0.3175226	0.9035349	0.9144765	0.3342028	0.3010793	0.918498	0.8856271	0.903498	0.2900761	0.3325893
cg00979438	0.9234969	0.9421809	0.03050868	0.02178801	0.9457753	0.02565725	0.9313977	0.9431288	0.5451975	0.9422122	0.549236	0.9370937	0.9533555	0.5341978	0.5515706	0.9462931	0.9392561	0.9428921	0.02591838
cg00981879	0.02831223	0.4586679	0.02475868	0.5000871	0.02622179	0.02383682	0.02690651	0.3579784	0.3076122	0.3979066	0.02154571	0.02651484	0.5402455	0.5481492	0.02879618	0.03170367	0.0320902	0.4339745	0.2981734
cg00988678	0.06268973	0.4271398	0.06982897	0.4693267	0.05796258	0.06894311	0.06029093	0.4495963	0.4409663	0.4686352	0.04759671	0.05232206	0.4621828	0.2951832	0.04259051	0.06224921	0.05160312	0.4722596	0.424537
cg00993140	0.05455989	0.4004421	0.04546317	0.4071476	0.04586295	0.05699201	0.05672962	0.4115883	0.4091214	0.4275727	0.0461579	0.05382277	0.4667513	0.4598697	0.03766903	0.04328376	0.05408713	0.4348225	0.376973
cg00997387	0.5328712	0.05382915	0.8943516	0.894529	0.5452021	0.8682291	0.9002258	0.4772803	0.548646	0.8874085	0.4659776	0.9026533	0.5304198	0.5368372	0.06356473	0.8722997	0.8762698	0.8773405	0.5965647
cg01000789	0.04309379	0.3821575	0.03773886	0.3521701	0.03650228	0.03434095	0.04099801	0.4026529	0.3726484	0.3842458	0.02773787	0.03561798	0.3629436	0.1422441	0.03165943	0.03169791	0.03039291	0.3998715	0.3529685
cg01003197	0.03757953	0.4775196	0.04108763	0.484782	0.03884023	0.03892938	0.04945577	0.4728915	0.4849751	0.4554799	0.03901617	0.0387305	0.5199249	0.4811458	0.03010198	0.03459977	0.03993128	0.5065192	0.4741585
cg01004097	0.04062738	0.4258947	0.03679106	0.4581856	0.4914972	0.03615577	0.03650172	0.6128923	0.4777399	0.04901808	0.4008548	0.4958774	0.4881128	0.7897487	0.4341842	0.04625535	0.04605625	0.04830647	0.4220562
cg01013522	0.7224732	0.9124981	0.9006455	0.5518379	0.5383762	0.04513968	0.9009634	0.8917043	0.9107944	0.5381712	0.5323483	0.5168832	0.5367877	0.2473851	0.8837558	0.4699608	0.5373678	0.0359563	0.5420383
cg01016092	0.03792766	0.5147198	0.5286278	0.5155147	0.4602603	0.04369674	0.0460359	0.5578429	0.4673848	0.4857943	0.5002282	0.03796927	0.5202828	0.03433086	0.04142267	0.4949204	0.4920381	0.5255431	0.9117021
cg01019600	0.03411703	0.3339086	0.03821653	0.2952598	0.03917086	0.03181308	0.02992372	0.3943485	0.3132296	0.285517	0.04221867	0.02801294	0.3525099	0.3582594	0.02636359	0.02766609	0.05032651	0.3444583	0.3574431
